timestamp,level,cmdb_id,failure_type,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Top26,Top27,Top28,Top29,Top30,Top31,Top32,Top33,Top34,Top35,Top36,Top37,Top38,Top39,Top40,Top41,Top42,Top43,Top44,Top45,Top46
1652032391,pod,shippingservice-1,Kubernetes Container CPU Load,shippingservice-1:0.6857720853069562,currencyservice2-0:0.4039777817552413,emailservice-0:0.375426079325069,paymentservice-2:0.37390050971023286,productcatalogservice2-0:0.3585254644109061,productcatalogservice-0:0.33930616551941056,cartservice-0:0.3385315020264075,recommendationservice2-0:0.3311418207105049,currencyservice-2:0.3096203296381274,frontend-0:0.30912490160198786,cartservice2-0:0.30592971322234247,checkoutservice-0:0.30072258156620696,emailservice2-0:0.29770455971101994,paymentservice-0:0.29496686667623906,cartservice-1:0.2836557105263398,cartservice-2:0.2819739366002336,frontend-2:0.28035794750680126,emailservice-2:0.2786629907601557,recommendationservice-1:0.273817658478443,shippingservice-0:0.27235159461861164,productcatalogservice-1:0.26853279099226385,adservice-1:0.2602808587417587,currencyservice-1:0.25737876892717254,currencyservice-0:0.25309283639277447,emailservice-1:0.24665679108651603,shippingservice-2:0.2380152838028956,recommendationservice-2:0.23249587680978787,adservice-0:0.232283385014069,checkoutservice-2:0.20875170997325612,recommendationservice-0:0.20840761813505312,paymentservice-1:0.20512657168313111,productcatalogservice-2:0.20102105373999898,adservice-2:0.19017520750759512,checkoutservice2-0:0.1832367377861472,checkoutservice-1:0.18199531287982118,paymentservice2-0:0.17753383322764407,frontend2-0:0.16022692693990342,adservice2-0:0.1377277629226713,frontend-1:0.13198839072679663,shippingservice2-0:0.1253291025756476,node-5:0.04369447645481908,node-2:0.03873439792998352,node-4:0.028043729400617643,node-3:0.022724558451437865,node-1:0.01753466505067014,node-6:0.013231722194490153
1652034858,service,frontend,Kubernetes Container Network Packet Loss,frontend-1:0.6532278189850509,frontend-0:0.6398969593786293,frontend-2:0.48268738349825807,frontend2-0:0.48066633069239256,emailservice-2:0.3874167902488474,emailservice-1:0.3788058921682527,emailservice-0:0.366961288093135,adservice-0:0.36643013426759774,productcatalogservice2-0:0.3630820608020291,paymentservice-2:0.3500895628742871,emailservice2-0:0.34776364514837965,paymentservice-0:0.3436647557249395,paymentservice-1:0.33641124316732407,productcatalogservice-2:0.33275290882076647,currencyservice2-0:0.3219066233451716,currencyservice-2:0.3162571278747151,currencyservice-0:0.31242636767175774,productcatalogservice-1:0.3073601513500707,recommendationservice-2:0.2998717887713029,productcatalogservice-0:0.299322016269396,currencyservice-1:0.2938400226204317,recommendationservice-0:0.29323034551505694,cartservice2-0:0.28686801159172215,adservice2-0:0.2822055407760059,shippingservice-2:0.27723066725367657,checkoutservice-2:0.26807315071224014,recommendationservice-1:0.2618233503627974,shippingservice-0:0.2596257618535556,adservice-1:0.2574281546990585,checkoutservice-1:0.2520004740751603,checkoutservice-0:0.2507956805582725,cartservice-0:0.24938107965100967,cartservice-1:0.24886934219012843,recommendationservice2-0:0.2458173991628966,shippingservice-1:0.2390879412520679,checkoutservice2-0:0.22946229745800573,adservice-2:0.2261491029799306,cartservice-2:0.22016061353637517,paymentservice2-0:0.20298575830933438,shippingservice2-0:0.20061615162501711,node-1:0.004112450574248145,node-5:0.0003148959512256656,node-3:0.00023658834888582236,node-6:0.00022737227999790829,node-2:0.00016827406255075204,node-4:0.00014446648835035814
1652035716,node,node-5,Node CPU Failure,node-5:0.6155647433921093,frontend-0:0.3796289670894599,currencyservice2-0:0.35449035644917043,currencyservice-1:0.29988319474911995,currencyservice-0:0.2982521306987148,productcatalogservice2-0:0.2853173784434477,productcatalogservice-0:0.2785340878588012,cartservice-1:0.26526434817429156,cartservice2-0:0.2642670167702792,emailservice-2:0.2548417973158427,paymentservice-0:0.24977315714623297,currencyservice-2:0.24329245113769057,node-4:0.24200050113970506,shippingservice-2:0.23781389953040857,frontend-2:0.23478901255173787,productcatalogservice-2:0.23395857945161122,shippingservice-0:0.23113028227025081,recommendationservice-1:0.22852957709681507,emailservice-1:0.22663878726584963,emailservice2-0:0.22606696597599332,productcatalogservice-1:0.22528541408497235,paymentservice-1:0.224191362821629,checkoutservice-0:0.2227869564436821,node-6:0.22236989062536014,frontend2-0:0.21978628293378222,recommendationservice-0:0.2196784382890801,cartservice-0:0.21270836922877256,checkoutservice-1:0.210276147339473,adservice-1:0.20687820323394368,shippingservice2-0:0.2042641405244979,paymentservice2-0:0.1979517826194861,node-2:0.19788669428435365,adservice-2:0.19280411749972562,recommendationservice2-0:0.19112830328058047,paymentservice-2:0.18941151544591409,cartservice-2:0.1875061291188792,node-3:0.18710014869644923,shippingservice-1:0.17989312388495038,frontend-1:0.17869402093425144,emailservice-0:0.1775370409331325,checkoutservice-2:0.17735127517393381,checkoutservice2-0:0.16312999744882517,recommendationservice-2:0.14668643765864242,adservice2-0:0.14655268637514732,node-1:0.13969338854353422,adservice-0:0.1321097849486067
1652044466,pod,shippingservice-1,Kubernetes Container CPU Load,shippingservice-1:0.6276558938556946,checkoutservice2-0:0.5585868413158143,frontend2-0:0.5111337536525542,currencyservice2-0:0.4596414847438665,frontend-0:0.45671587953863063,checkoutservice-2:0.44955125282639363,currencyservice-1:0.43566359141646216,shippingservice2-0:0.42897228926400127,productcatalogservice-2:0.42548553178967974,frontend-2:0.422204588616428,adservice2-0:0.41989284374304997,productcatalogservice-1:0.4196031850339362,checkoutservice-0:0.41248281886575994,currencyservice-2:0.3979867179353185,recommendationservice-0:0.38977601853177285,paymentservice2-0:0.3868220118363945,cartservice-1:0.38482261070062423,checkoutservice-1:0.363305219319862,productcatalogservice-0:0.35861573668288527,cartservice-2:0.35248014012355516,cartservice-0:0.35215633415147685,paymentservice-2:0.35197798495789573,adservice-2:0.34976953911158676,paymentservice-0:0.34840784405540015,shippingservice-2:0.34485608184467514,emailservice2-0:0.3368070826139598,emailservice-2:0.3344839588658311,adservice-0:0.33101649493231977,currencyservice-0:0.32677504168514737,recommendationservice-1:0.3242107286231402,paymentservice-1:0.31669829086789325,cartservice2-0:0.31089343288665927,recommendationservice-2:0.299755074240756,frontend-1:0.29779017424372717,emailservice-0:0.28702189275729095,emailservice-1:0.2733668742437524,adservice-1:0.2687496560243173,shippingservice-0:0.267402526920083,recommendationservice2-0:0.2616052453100869,productcatalogservice2-0:0.20818070456285678,node-2:0.02237850969175016,node-5:0.019612626191494006,node-6:0.01370778256158211,node-4:0.012359150700563003,node-3:0.010950197677582625,node-1:0.009694478239399
1652046023,service,emailservice,Kubernetes Container Write I/O Load,emailservice-0:0.6324115153884953,emailservice-1:0.6170530938233157,emailservice2-0:0.6108842775924317,emailservice-2:0.607800294382161,checkoutservice-2:0.5485400603340151,paymentservice-0:0.4849905604796758,adservice2-0:0.4762548991088272,frontend-1:0.45959905577078347,recommendationservice-0:0.4555932934388805,cartservice-2:0.44869785360616904,shippingservice-0:0.44244371982840086,frontend2-0:0.43218435921151327,checkoutservice-0:0.4314138122702033,shippingservice2-0:0.42855604641732453,frontend-0:0.4209654707313047,checkoutservice-1:0.4204277165465531,checkoutservice2-0:0.41970619738602705,currencyservice-1:0.41023037114216404,shippingservice-2:0.4084729870346122,cartservice-1:0.4077666753926643,currencyservice-2:0.4062586494563803,recommendationservice-1:0.40345937986024966,productcatalogservice-0:0.38285263795347957,productcatalogservice-2:0.37401515941501545,paymentservice2-0:0.371784118772748,currencyservice2-0:0.3680007437194482,currencyservice-0:0.36421906177605745,productcatalogservice2-0:0.35801704034865445,frontend-2:0.3490382992076035,adservice-0:0.3408920177205295,productcatalogservice-1:0.32706941129071093,adservice-2:0.32595182686218177,paymentservice-2:0.3255511123815044,adservice-1:0.3216429761648509,recommendationservice2-0:0.31173528613112483,recommendationservice-2:0.3094812606317051,cartservice2-0:0.3085954680601756,paymentservice-1:0.29921506337655157,shippingservice-1:0.23228364264832693,cartservice-0:0.21668767733383817,node-6:0.05784194500669779,node-1:0.031094136415656986,node-2:0.021451022594040175,node-3:0.020651569057179575,node-5:0.01681865124737306,node-4:0.009856491928007551
1652047629,service,recommendationservice,Kubernetes Container Memory Load,recommendationservice-1:0.6419743783588213,recommendationservice2-0:0.5800934419817502,recommendationservice-0:0.5661244675514475,recommendationservice-2:0.5404639597426969,frontend-1:0.45638423588468663,checkoutservice2-0:0.43852622268161895,currencyservice2-0:0.4310652650452294,checkoutservice-2:0.41741593721168996,productcatalogservice2-0:0.4137525223919889,frontend2-0:0.4085494677740999,adservice2-0:0.38478127072614027,frontend-2:0.3751161295104668,checkoutservice-1:0.3740630773197306,adservice-2:0.36803994774510035,frontend-0:0.3501527535676047,cartservice-2:0.3433127634493988,productcatalogservice-2:0.3330481477172555,adservice-0:0.3323733018589879,cartservice-1:0.33235542368562204,shippingservice-0:0.33125920563104067,adservice-1:0.32891851643266673,shippingservice2-0:0.32360151225470396,productcatalogservice-0:0.32073541218526364,productcatalogservice-1:0.30638196088073694,currencyservice-2:0.2976738530051114,shippingservice-1:0.2853607184981127,paymentservice-0:0.28014679429790496,paymentservice-2:0.27221264092536696,cartservice2-0:0.2689501216822486,shippingservice-2:0.26846464897232847,cartservice-0:0.26580729070985953,checkoutservice-0:0.22704319449767385,currencyservice-0:0.22501714431858874,paymentservice2-0:0.21465632582959568,currencyservice-1:0.20981342158116426,paymentservice-1:0.2065958287751726,emailservice2-0:0.20423339534572424,emailservice-2:0.13514921548097159,emailservice-0:0.1230275671324228,emailservice-1:0.12102529412388308,node-3:0.10735877879796835,node-4:0.10386319108690671,node-5:0.08370709440058317,node-2:0.07969317429518026,node-1:0.06887507071416445,node-6:0.054497703236739005
1652049367,service,productcatalogservice,Kubernetes Container Network Packet Loss,currencyservice-0:0.6173034767149659,shippingservice-2:0.5802655421204787,paymentservice-0:0.5769952541327157,productcatalogservice-1:0.574808174044323,paymentservice-2:0.5742509887167301,productcatalogservice-0:0.5735731167316702,shippingservice-1:0.5685516227924338,checkoutservice2-0:0.5609503623579443,checkoutservice-0:0.559342838812993,cartservice-0:0.5406477147953118,checkoutservice-2:0.5380054177277649,checkoutservice-1:0.5376331228240948,currencyservice-2:0.5334620486908491,currencyservice-1:0.5249308255157843,productcatalogservice-2:0.5199889779360642,emailservice-0:0.517921562860887,paymentservice-1:0.5043790993277578,adservice-2:0.5025669833751416,shippingservice-0:0.5009774576637254,shippingservice2-0:0.4872660513085214,paymentservice2-0:0.48669463685746095,cartservice-2:0.48618569144669316,cartservice-1:0.48443879133593976,emailservice-2:0.4796556141352581,emailservice-1:0.46957147309633557,cartservice2-0:0.44147643755950927,emailservice2-0:0.4260122696096234,productcatalogservice2-0:0.3836131431808369,frontend2-0:0.36104610870888854,frontend-0:0.35546829072145575,frontend-2:0.3526251466138642,adservice-1:0.34908677544281114,recommendationservice2-0:0.3471248586217143,adservice2-0:0.346911521209697,recommendationservice-1:0.3378644168823351,recommendationservice-2:0.32830808197437145,frontend-1:0.3102180140394228,currencyservice2-0:0.3021555752386775,adservice-0:0.2963430076994357,recommendationservice-0:0.29607310644575363,node-5:0.011605594658088601,node-6:0.01065175669164406,node-1:0.008086922797946995,node-2:0.005844704854982739,node-4:0.0057230501723849435,node-3:0.002756168050315283
1652051200,pod,recommendationservice-2,Kubernetes Container Memory Load,recommendationservice-2:0.41353307485473056,checkoutservice-0:0.34740807102868315,checkoutservice-1:0.34177430476523507,productcatalogservice-1:0.31069325380025187,frontend2-0:0.30746756853698987,adservice-1:0.2925316088057351,adservice2-0:0.28490275328550213,shippingservice2-0:0.2829037129137884,currencyservice-0:0.2797314934971863,currencyservice-2:0.2788855302319267,cartservice-1:0.27683857846491094,cartservice-2:0.27478074958505366,frontend-2:0.272589876043161,checkoutservice2-0:0.2720868938366019,node-1:0.2652408788109442,cartservice2-0:0.2623532482975827,productcatalogservice2-0:0.2606655474415534,shippingservice-1:0.25722731329567367,checkoutservice-2:0.2559707743936801,adservice-0:0.2522176406918876,paymentservice-2:0.24562412067511008,paymentservice-0:0.22234531321493933,recommendationservice-0:0.22120844823598806,cartservice-0:0.21948708224285043,adservice-2:0.2188632383012,emailservice2-0:0.21839286077237727,frontend-0:0.2133147700478183,productcatalogservice-2:0.20485551374574495,shippingservice-0:0.19024218159391584,currencyservice2-0:0.18538845310789198,currencyservice-1:0.1847919620838788,frontend-1:0.17865215175046512,shippingservice-2:0.17584485526423596,paymentservice-1:0.1737638273940214,node-2:0.17256119681695034,productcatalogservice-0:0.17225475818024485,node-6:0.16308312119950072,emailservice-1:0.15707962510211193,paymentservice2-0:0.15226864982610233,node-4:0.15115118309290157,recommendationservice2-0:0.1421058724063207,emailservice-0:0.1369391257568304,node-5:0.13413238311713657,recommendationservice-1:0.12845201633241646,emailservice-2:0.083957999897821,node-3:0.08391098165177051
1652052222,service,emailservice,Kubernetes Container Memory Load,emailservice2-0:0.5769957015882332,currencyservice2-0:0.5477702824095615,emailservice-0:0.5473463555394292,adservice-1:0.5359562047523821,currencyservice-0:0.4989694637842848,productcatalogservice2-0:0.4514158448775336,emailservice-1:0.44998606265433544,adservice2-0:0.4426658084268594,shippingservice2-0:0.43528348550653667,emailservice-2:0.4345861473394265,cartservice-2:0.43056851390774425,checkoutservice-2:0.41644653306977747,frontend2-0:0.40898845818931634,cartservice2-0:0.40630283915569204,paymentservice-2:0.4018352675663506,frontend-0:0.39936537680068307,frontend-1:0.39470934713759226,adservice-2:0.389483939667506,cartservice-1:0.3719681588326636,paymentservice2-0:0.3537001352817009,checkoutservice-0:0.3462729317312989,cartservice-0:0.3346186173155767,adservice-0:0.33016403588766946,paymentservice-1:0.32644176963288385,currencyservice-2:0.3201895931324344,checkoutservice2-0:0.31455674264660805,productcatalogservice-1:0.31454515074103107,paymentservice-0:0.3105623764416619,currencyservice-1:0.30103957971237905,checkoutservice-1:0.27576123097309096,shippingservice-0:0.2742958646021946,productcatalogservice-2:0.27072263681952075,shippingservice-2:0.269381503108539,recommendationservice2-0:0.261509479480757,shippingservice-1:0.2600865467590825,frontend-2:0.24065403960616136,recommendationservice-0:0.22616123888356185,recommendationservice-2:0.22197262442029206,recommendationservice-1:0.21346331616355926,productcatalogservice-0:0.1751952315059494,node-4:0.013097129081496862,node-6:0.009641070115693061,node-2:0.005083231370715244,node-1:0.00025534828431291574,node-5:0.0001977922506065901,node-3:0.00010511731340533755
1652053117,node,node-3,Node Disk Space Consumption,node-3:0.5814013072206731,productcatalogservice-0:0.3468109489907603,node-6:0.3361383098854436,node-2:0.3320583974011622,adservice-2:0.32458326667879783,paymentservice2-0:0.3203237184737508,productcatalogservice-1:0.3110561257555873,currencyservice-0:0.3110432388231066,checkoutservice-2:0.30022929058888265,paymentservice-1:0.2984841064646024,frontend-2:0.29538923182524285,shippingservice-2:0.2854194482323094,adservice2-0:0.2837166601286198,frontend-1:0.2816431984028821,productcatalogservice-2:0.2799117579135671,node-1:0.2710198135829786,currencyservice-1:0.26791545134247313,paymentservice-2:0.2582130047186734,recommendationservice-0:0.25612169919327415,cartservice2-0:0.25493978969487036,currencyservice2-0:0.25348462522566323,cartservice-2:0.2525588880830051,checkoutservice-0:0.2512101423650765,currencyservice-2:0.24717306182081042,cartservice-1:0.24465314743094335,recommendationservice2-0:0.24282700718168634,frontend-0:0.2403572306071551,adservice-0:0.23781436874126036,node-5:0.2367520225727843,recommendationservice-1:0.2355868161928785,cartservice-0:0.2352442419761783,node-4:0.22958739403136938,paymentservice-0:0.22553178993122994,frontend2-0:0.222959671629435,emailservice2-0:0.21579755396643596,emailservice-1:0.2114389166711027,adservice-1:0.19214975500607878,checkoutservice2-0:0.19175289617128188,recommendationservice-2:0.18169781881153535,shippingservice-0:0.17727982885492954,productcatalogservice2-0:0.17086870988335365,emailservice-0:0.16869417588495852,shippingservice-1:0.16544340588189857,shippingservice2-0:0.1621083666764116,checkoutservice-1:0.15308629941588392,emailservice-2:0.1389402662961174
1652055279,pod,shippingservice-0,Kubernetes Container Network Resource Packet Duplication,checkoutservice-0:0.6072992034087895,productcatalogservice2-0:0.5740579293393712,checkoutservice-2:0.4834462728661133,checkoutservice-1:0.4234268963471956,currencyservice-0:0.41925649205689375,currencyservice2-0:0.411040300018076,checkoutservice2-0:0.40211019402153325,shippingservice-0:0.3936590995102724,frontend2-0:0.32103381448116813,paymentservice-0:0.3176162199112694,cartservice-0:0.3175832090136551,cartservice2-0:0.3127246310697884,shippingservice2-0:0.3057669629593482,cartservice-1:0.3019009174636818,currencyservice-1:0.29550825831170735,shippingservice-2:0.28982360180770467,currencyservice-2:0.2673532296638948,productcatalogservice-2:0.2664944804504348,adservice2-0:0.261862449525356,frontend-2:0.2610660839681844,recommendationservice2-0:0.25240921610857125,shippingservice-1:0.24366833740354513,cartservice-2:0.23980271533610295,adservice-2:0.23680644850724905,emailservice-1:0.23539212861743805,recommendationservice-0:0.2285270980707281,frontend-1:0.2274284801040324,paymentservice-2:0.22249508609091073,productcatalogservice-1:0.21733276276065902,emailservice-2:0.21373688802440946,emailservice2-0:0.21110304310230474,adservice-0:0.2070787726226021,paymentservice-1:0.20683405605782926,emailservice-0:0.20666370679539348,recommendationservice-2:0.20550783083060573,adservice-1:0.20494712945743765,frontend-0:0.20414672678339288,recommendationservice-1:0.2033056155104289,productcatalogservice-0:0.18795136146119376,paymentservice2-0:0.12774529897327114,node-3:0.09008046948150626,node-5:0.08444601238309983,node-1:0.07200524330622572,node-4:0.05788506053408016,node-2:0.04968029626327278,node-6:0.030946229523110488
1652056357,node,node-3,Node CPU Failure,node-3:0.3373341609616474,frontend2-0:0.29828919610119947,frontend-1:0.2982521826740964,productcatalogservice2-0:0.2952853131990771,checkoutservice-0:0.2833580140867831,frontend-0:0.28078412970058914,paymentservice-1:0.2613800553168358,cartservice-2:0.21665602526823455,productcatalogservice-2:0.20856660701501573,recommendationservice-0:0.20521656461419022,recommendationservice2-0:0.20169193315641532,checkoutservice-2:0.19653426983335823,cartservice-1:0.19615636309502693,currencyservice2-0:0.19613358579321113,productcatalogservice-1:0.1881101950247981,checkoutservice-1:0.17528277105815626,paymentservice2-0:0.17099393827365414,shippingservice-2:0.16837773597283526,node-4:0.16821047019643134,checkoutservice2-0:0.16646999843209664,node-2:0.16005227106956252,adservice-2:0.15341762704410197,frontend-2:0.1435100829660586,currencyservice-0:0.14349036054424794,currencyservice-1:0.13751396479355335,node-1:0.13288500098484404,currencyservice-2:0.1295280529245333,cartservice-0:0.1271578308104823,recommendationservice-2:0.12176146882693283,shippingservice-0:0.12148381712943195,adservice-0:0.11933575091063205,cartservice2-0:0.11699651917374097,adservice2-0:0.11368038006892978,shippingservice-1:0.10880179114803688,paymentservice-2:0.10876442723536296,shippingservice2-0:0.1038181373611954,emailservice-1:0.1030650664259208,productcatalogservice-0:0.09809002258617161,recommendationservice-1:0.09678790025988797,emailservice2-0:0.0951373022280649,adservice-1:0.09473623305919227,paymentservice-0:0.09326113894463972,emailservice-0:0.0908316121590867,node-5:0.09012675874489268,emailservice-2:0.08861652288754625,node-6:0.0803219295420096
1652058023,node,node-1,Node Disk Space Consumption,node-1:0.5074554223714964,node-2:0.4726300114639968,node-5:0.41384624747169285,node-4:0.3918169594442487,node-3:0.37553091400378397,node-6:0.290560988763156,emailservice-0:0.18116350041096266,frontend-2:0.1264067027822483,emailservice-1:0.10427197065357913,adservice2-0:0.10161850126720363,cartservice2-0:0.09646737520802225,checkoutservice-2:0.08464282244082445,frontend-1:0.08223926364998753,emailservice-2:0.08218337083874443,adservice-0:0.08165087375291168,paymentservice-1:0.08000525902462396,productcatalogservice2-0:0.07672348122417026,checkoutservice-1:0.07627646370108,frontend-0:0.07280172967036797,checkoutservice-0:0.06374201596931163,shippingservice-2:0.06134314660118507,paymentservice-2:0.05847328909486992,shippingservice-1:0.05591294170979785,emailservice2-0:0.05573943137705337,adservice-1:0.055508545311946565,paymentservice-0:0.052814808743555534,shippingservice2-0:0.049431210320393604,adservice-2:0.049362095628180204,paymentservice2-0:0.047373147713809516,productcatalogservice-0:0.045352764827879845,shippingservice-0:0.04177784684741028,frontend2-0:0.041049192565635786,productcatalogservice-1:0.04100909408922569,productcatalogservice-2:0.04098063751932389,recommendationservice-0:0.03994267917056607,recommendationservice-1:0.03149636663120087,cartservice-2:0.03063601561935887,checkoutservice2-0:0.030526239236571315,cartservice-0:0.02971733635244411,currencyservice-0:0.029392349299847353,recommendationservice-2:0.029189069521554048,cartservice-1:0.02838113861761162,recommendationservice2-0:0.02825991159589003,currencyservice-1:0.028238306004998395,currencyservice-2:0.02796715274796857,currencyservice2-0:0.02464281172103866
1652060333,pod,recommendationservice2-0,Kubernetes Container Write I/O Load,recommendationservice2-0:0.5822065243704696,productcatalogservice2-0:0.4474081223721005,frontend2-0:0.42647607232035756,adservice2-0:0.40645873640789004,frontend-0:0.4047842467720018,frontend-1:0.38942429420908037,adservice-0:0.3844105046512924,checkoutservice-2:0.37999358568603414,adservice-1:0.3702701614166049,cartservice2-0:0.37013906888321874,checkoutservice2-0:0.35416329618558257,cartservice-0:0.35035295279130424,checkoutservice-0:0.34509869177379165,checkoutservice-1:0.3445077120499131,productcatalogservice-2:0.3430442940414162,frontend-2:0.33476071119775846,cartservice-2:0.3261722085827551,adservice-2:0.3146846158914018,shippingservice-0:0.2982373115150228,shippingservice2-0:0.2896637884198289,emailservice-0:0.2892652154394577,productcatalogservice-0:0.288254780428291,shippingservice-2:0.2830788902781424,emailservice2-0:0.2819898212417958,currencyservice-0:0.28041361019745,currencyservice-1:0.27450438001748195,recommendationservice-2:0.27381267506208445,productcatalogservice-1:0.27248726538944684,paymentservice-0:0.2663689117103498,recommendationservice-0:0.26467009823682186,currencyservice-2:0.2638852806760424,emailservice-1:0.2559422484342521,emailservice-2:0.2553267593206398,currencyservice2-0:0.2515805547646662,cartservice-1:0.25021078158259685,recommendationservice-1:0.2455077963449089,shippingservice-1:0.24114904347762708,paymentservice2-0:0.22900370077849583,paymentservice-2:0.19187617883057298,paymentservice-1:0.16293544274388647,node-3:0.10119452938732931,node-2:0.056828924901077243,node-5:0.055253937560544454,node-1:0.05286062257650337,node-6:0.04108962880335477,node-4:0.0376397744110264
1652061480,service,currencyservice,Kubernetes Container CPU Load,currencyservice2-0:0.5306880357092734,currencyservice-2:0.4994824015800704,currencyservice-1:0.49792671110963294,currencyservice-0:0.4672906577251994,productcatalogservice2-0:0.4562586507913383,cartservice2-0:0.4464605159478925,checkoutservice-0:0.4172882715367547,adservice-0:0.41139726470759574,checkoutservice2-0:0.40884088371994914,frontend-0:0.39277077148094114,adservice2-0:0.3886073932163076,cartservice-0:0.3850124297825669,frontend2-0:0.3826767502659988,cartservice-2:0.37912545233711026,checkoutservice-1:0.3692952042779578,cartservice-1:0.35687556878165394,shippingservice2-0:0.35242456990200377,recommendationservice-2:0.32942107780518204,checkoutservice-2:0.3250753148945601,emailservice2-0:0.3249771696051754,adservice-1:0.3209840631904426,recommendationservice-0:0.3148887268125794,frontend-2:0.3036033930185126,shippingservice-2:0.29952168054924255,emailservice-1:0.2990487879447814,shippingservice-0:0.2933543070834083,productcatalogservice-1:0.28189829114787407,frontend-1:0.27962252963328305,shippingservice-1:0.27037422881274875,productcatalogservice-2:0.2527370726235466,emailservice-0:0.2502035189816299,emailservice-2:0.24817811624736005,recommendationservice-1:0.2444524478806171,paymentservice-0:0.23341773625098267,paymentservice-2:0.2260798439048914,adservice-2:0.22561392192629864,productcatalogservice-0:0.20642102613508168,paymentservice-1:0.17547805431222946,recommendationservice2-0:0.17192666010986243,paymentservice2-0:0.15341165223288034,node-1:0.01021505005737933,node-5:0.0070412400340591624,node-3:0.0069039583205000215,node-6:0.006719300751204084,node-2:0.006217053630767579,node-4:0.005547928716397188
1652063842,service,recommendationservice,Kubernetes Container Write I/O Load,recommendationservice-2:0.796686344810269,recommendationservice-0:0.7901810927569248,recommendationservice-1:0.7799450769847281,recommendationservice2-0:0.6513741424659418,productcatalogservice-0:0.4648171216617705,frontend2-0:0.4616229892238972,adservice2-0:0.42274057702390966,shippingservice-0:0.41881107523885536,productcatalogservice-2:0.4105580511656089,currencyservice2-0:0.40625337513264864,checkoutservice-0:0.4054823736509456,currencyservice-1:0.38816163489344646,shippingservice2-0:0.38707548848578543,frontend-0:0.38606549861832407,checkoutservice2-0:0.38350424588053156,productcatalogservice-1:0.3719788644173067,currencyservice-2:0.3704986274713747,cartservice-2:0.3646747020045356,frontend-2:0.3431953553437051,emailservice-2:0.3277109337809603,paymentservice-2:0.32739812829722975,cartservice2-0:0.32201023388232947,paymentservice-0:0.32132612837298163,checkoutservice-1:0.32080400387983016,emailservice-0:0.314320157377805,checkoutservice-2:0.3118286312567374,adservice-1:0.3112265247413918,productcatalogservice2-0:0.2963577437669905,adservice-0:0.292438703858943,currencyservice-0:0.2786368451820029,paymentservice2-0:0.27778033958488463,emailservice2-0:0.27249747122980733,adservice-2:0.26278995113310505,shippingservice-2:0.26201125585049234,cartservice-0:0.2602213615920524,paymentservice-1:0.24711511644217213,cartservice-1:0.21078843906514602,emailservice-1:0.19781736376489378,shippingservice-1:0.1945792701929648,frontend-1:0.17306709133084097,node-6:0.13719261386161286,node-2:0.06007859238753976,node-4:0.03515952835457139,node-5:0.030022808272795087,node-1:0.027945548675983253,node-3:0.026776595082613344
1652064977,node,node-4,Node Memory Consumption,node-4:0.5832479379662541,node-5:0.30446557778020394,node-1:0.28158985452752566,checkoutservice-0:0.27986842841221266,checkoutservice-2:0.2670869333874368,cartservice2-0:0.24506284796249642,node-2:0.241784128562052,cartservice-0:0.23497242278642094,productcatalogservice-0:0.22895928958733033,productcatalogservice2-0:0.2276249389617974,node-3:0.20731808960815112,checkoutservice2-0:0.1935903838376378,frontend-1:0.18341705398103428,productcatalogservice-1:0.17954128485249957,checkoutservice-1:0.17374979732070073,recommendationservice-2:0.1620641129095807,node-6:0.15040559993501537,recommendationservice-0:0.15033317212497835,productcatalogservice-2:0.14561608167914727,paymentservice-1:0.1449372606082306,frontend2-0:0.13864470966872097,recommendationservice-1:0.13594529531393806,adservice-0:0.1330579661474813,currencyservice-0:0.12848132818651462,adservice2-0:0.12810573563535835,recommendationservice2-0:0.11090727665234125,adservice-1:0.10942973144147122,paymentservice-2:0.10901948055341452,adservice-2:0.10006629192209147,currencyservice-1:0.09716569517690805,emailservice-1:0.09623583269370134,emailservice2-0:0.09589841922312618,shippingservice-0:0.09428894728308988,currencyservice2-0:0.09419829864715377,emailservice-0:0.08821346690371966,paymentservice-0:0.08716043003312456,frontend-0:0.08705531325555153,shippingservice2-0:0.08177733716448729,frontend-2:0.07812555064074457,cartservice-1:0.07100511022865295,cartservice-2:0.06907693563556323,paymentservice2-0:0.06884158430515026,shippingservice-1:0.06762291555340406,emailservice-2:0.05524265678667742,currencyservice-2:0.054231075026479864,shippingservice-2:0.04878840295708384
